""	"id_string"	"story_date"	"year"	"month"	"day"	"source"	"source_root"	"source_agent"	"source_others"	"target"	"target_root"	"target_agent"	"target_others"	"code"	"root_code"	"quad_class"	"goldstein"	"joined_issues"	"lat"	"lon"	"placeName"	"stateName"	"countryName"	"documentCountryName"	"ids"	"urls"	"sources"	"text"	"web_url"	"aid"
"60"	"3587496_v0.0.0"	"19990623"	"1999"	"06"	"23"	"---GOV"	""	"GOV"	""	"---CVL"	""	"CVL"	""	"173"	"17"	"4"	"-5.0"	"REFUGEES,1"	"44.25"	"17.83333"	"Bosnia and Herzegovina"	""	"BIH"	""	"5e29e62836b9743750f3c2f6_38"	"---"	"NYT"	"`` Milosevic 's regime , which is responsible for hundreds of thousands of Serb refugees from Croatia , Bosnia and now from Kosovo , is now arresting its latest and biggest victims , '' Mr. Vuksanovic said ."	"---"	"23689587"
"61"	"3587497_v0.0.0"	"20011230"	"2001"	"12"	"30"	"---UAF"	""	""	"UAF"	"IMGMUSALQ"	"IMG"	""	"MUS;ALQ"	"010"	"01"	"0"	"0.0"	"TERROR,1"	"26.28864"	"50.11396"	"Dhahran"	"Al Minţaqah ash Sharqīyah"	"SAU"	""	"5e29e62836b9743750f3c307_317"	"---"	"NYT"	"Militants citing bin Laden 's teachings drive truck bomb into American barracks in Dhahran , Saudi Arabia , killing 19 servicemen ."	"---"	"23810040"
"62"	"3587498_v0.0.0"	"20020311"	"2002"	"03"	"11"	"---REB"	""	"REB"	""	"---GOV"	""	"GOV"	""	"031"	"03"	"1"	"5.2"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c30c_11"	"---"	"NYT"	"The guerrillas said they would give the government one year to pass the law ."	"---"	"23851418"
"63"	"3587499_v0.0.0"	"19811213"	"1981"	"12"	"13"	"---CHR"	""	""	"CHR"	"---LEG"	""	""	"LEG"	"113"	"11"	"3"	"-2.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c290_53"	"---"	"NYT"	"Meanwhile , Archbishop Glemp lobbied with Parliament against invoking emergency powers ."	"---"	"22386606"
"64"	"3587500_v0.0.0"	"20021201"	"2002"	"12"	"01"	"ISR"	"ISR"	""	""	"USA"	"USA"	""	""	"050"	"05"	"1"	"3.5"	""	"39.76"	"-98.5"	"United States"	""	"USA"	""	"5e29e62836b9743750f3c311_40"	"---"	"NYT"	"That is why , although Israel has cooperated closely with the United States , it has done so , until now , very quietly ."	"---"	"23861036"
"65"	"3587501_v0.0.0"	"19861227"	"1986"	"12"	"27"	"---COP"	""	"COP"	""	"---OPP"	""	"OPP"	""	"112"	"11"	"3"	"-2.0"	"SECURITY_SERVICES,1;VIOLENT_UNREST,1"	"27.18096"	"31.18368"	"Asyūţ"	"Muḩāfaz̧at Asyūţ"	"EGY"	""	"5e29e62836b9743750f3c2b4_1"	"---"	"NYT"	"The police fired tear gas and charged the demonstrators with clubs to disperse them as they marched through the streets of Asyut shouting anti government slogans ."	"---"	"22738172"
"66"	"3587502_v0.0.0"	"20000803"	"2000"	"08"	"03"	"PSECVL"	"PSE"	"CVL"	""	"PSEGOV"	"PSE"	"GOV"	""	"08"	"08"	"2"	"5.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2fa_6"	"---"	"NYT"	"At 90 two - and three-week camps on the West Bank and in the Gaza Strip , youths from towns and villages already ceded to Israel by Mr. Arafat 's Palestinian Authority are learning the arts of kidnapping , ambushing and using assault weapons ."	"---"	"23730462"
"67"	"3587503_v0.0.0"	"19880521"	"1988"	"05"	"21"	"---GOV"	""	"GOV"	""	"CHN"	"CHN"	""	""	"08"	"08"	"2"	"5.0"	""	"24.0"	"121.0"	"Taiwan"	""	"TWN"	""	"5e29e62836b9743750f3c2c9_4"	"---"	"NYT"	"It was the worst violence since 1949 , when the Nationalist Government retreated to Taiwan from China after losing to the Communists ."	"---"	"22922787"
"68"	"3587504_v0.0.0"	"20000909"	"2000"	"09"	"09"	"---BUS"	""	"BUS"	""	"MNCUSALAB"	"MNC"	""	"USA;LAB"	"051"	"05"	"1"	"3.4"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c301_43"	"---"	"NYT"	"<umient> <uopts> <ety> 39 </ety> <enum> 0 </enum> </uopts> <abstext> Delta Air Lines pilots , who are working under the terms of their 1996 contract , may be encouraged by a string of successful union actions at other companies ."	"---"	"23764528"
"69"	"3587505_v0.0.0"	"20041115"	"2004"	"11"	"15"	"IRQOCCCOP"	"IRQ"	""	"OCC;COP"	"---COP"	""	"COP"	""	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,2"	"36.335"	"43.11889"	"Mosul"	"Muḩāfaz̧at Nīnawá"	"IRQ"	""	"5e29e62836b9743750f3c32f_5"	"---"	"NYT"	"Hundreds of policemen in Mosul fled when attackers stormed at least six police stations on Thursday ."	"---"	"23989893"
"70"	"3587506_v0.0.0"	"19840618"	"1984"	"06"	"18"	"IND"	"IND"	""	""	"---OPP"	""	"OPP"	""	"173"	"17"	"4"	"-5.0"	""	"28.63576"	"77.22445"	"New Delhi"	"National Capital Territory of Delhi"	"IND"	""	"5e29e62836b9743750f3c2a1_5"	"---"	"NYT"	"Officials in New Delhi said as many as 350 protesters were detained across the nation for violating bans on public assembly ."	"---"	"22601211"
"71"	"3587507_v0.0.0"	"20000610"	"2000"	"06"	"10"	"ERI"	"ERI"	""	""	"IGOAFROAU"	"IGO"	""	"AFR;OAU"	"032"	"03"	"1"	"4.5"	""	"9.0"	"39.5"	"Federal Democratic Republic of Ethiopia"	""	"ETH"	""	"5e29e62836b9743750f3c2fc_0"	"---"	"NYT"	"AFRICA ETHIOPIA , ERITREA : POSSIBLE PACTEritrea said it had accepted ceasefire proposals from the Organization of African Unity to end its two-year border war with Ethiopia , which is expected to respond today ."	"---"	"23736666"
"72"	"3587508_v0.0.0"	"19960729"	"1996"	"07"	"29"	"---LAB"	""	""	"LAB"	"ARG"	"ARG"	""	""	"140"	"14"	"4"	"-6.5"	""	"-34.0"	"-64.0"	"Argentine Republic"	""	"ARG"	""	"5e29e62836b9743750f3c2df_38"	"---"	"NYT"	"<umient> <uopts> <ety> 39 </ety> <enum> 0 </enum> </uopts> <abstext> Transportation workers protesting Argentina 's economic reforms , which have restored stability but neglected social programs ."	"---"	"23505752"
"73"	"3587509_v0.0.0"	"20020811"	"2002"	"08"	"11"	"---PPL"	""	""	"PPL"	"---CVL"	""	"CVL"	""	"110"	"11"	"3"	"-2.0"	""	"43.03222"	"-80.28417"	"East Oakland"	"Ontario"	"CAN"	""	"5e29e62836b9743750f3c316_7"	"---"	"NYT"	"Many people in this city , especially in East Oakland , are still mourning victim No. 64 ."	"---"	"23878756"
"74"	"3587510_v0.0.0"	"20021201"	"2002"	"12"	"01"	"ISR"	"ISR"	""	""	"SAU"	"SAU"	""	""	"020"	"02"	"0"	"3.0"	"TERROR,1"	"35.0"	"38.0"	"Syrian Arab Republic"	""	"SYR"	""	"5e29e62836b9743750f3c311_39"	"---"	"NYT"	"Israel 's security establishment is betting that if Mr. Hussein falls from power , Syria , Iran and Saudi Arabia will come under increasing pressure to sever ties to terrorism ."	"---"	"23861036"
"75"	"3587511_v0.0.0"	"19981017"	"1998"	"10"	"17"	"---CVL"	""	"CVL"	""	"---PPL"	""	""	"PPL"	"040"	"04"	"1"	"1.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2e8_7"	"---"	"NYT"	"The settlers said the deputy 's guards stopped the Israeli car , pulled out the two men , confiscated their weapons and equipment , beat them and fired at them ."	"---"	"23600901"
"76"	"3587512_v0.0.0"	"20050629"	"2005"	"06"	"29"	"---MIL"	""	"MIL"	""	"USA"	"USA"	""	""	"040"	"04"	"1"	"1.0"	""	"43.00035"	"-75.4999"	"New York"	"New York"	"USA"	""	"5e29e62836b9743750f3c343_26"	"---"	"NYT"	"Corporal Valdez was 6 before she could join her family in New York ."	"---"	"24052281"
"77"	"3587513_v0.0.0"	"19840618"	"1984"	"06"	"18"	"---MED"	""	"MED"	""	"---OPP"	""	"OPP"	""	"060"	"06"	"2"	"6.0"	""	"19.07283"	"72.88261"	"Mumbai"	""	"IND"	""	"5e29e62836b9743750f3c2a1_17"	"---"	"NYT"	"Large Protests in Several States The press agency also reported large protests in the states of Kashmir , Madhya Pradesh , Karnataka , Bombay and Uttar Pradesh , but gave no estimates of the number of protesters involved ."	"---"	"22601211"
"78"	"3587514_v0.0.0"	"19870813"	"1987"	"08"	"13"	"---GOV"	""	"GOV"	""	"---LEG"	""	""	"LEG"	"010"	"01"	"0"	"0.0"	"COAL,1"	"36.5"	"127.75"	"Republic of Korea"	""	"KOR"	""	"5e29e62836b9743750f3c2bd_16"	"---"	"NYT"	"Energy Minister Choe Chang Nak told Parliament the walkout was costing South Korea 36,000 tons of coal a day , nearly half the national output ."	"---"	"22811845"
"79"	"3587515_v0.0.0"	"19960926"	"1996"	"09"	"26"	"ISR"	"ISR"	""	""	"PSEGOV"	"PSE"	"GOV"	""	"170"	"17"	"4"	"-7.0"	""	"31.76904"	"35.21633"	"Jerusalem"	"Jerusalem"	"ISR"	""	"5e29e62836b9743750f3c2de_54"	"---"	"NYT"	"At a protest in Jerusalem , above , Israeli forces restrained Mohammed Nashashibi , the Palestinians ' finance minister ."	"---"	"23498517"
"80"	"3587516_v0.0.0"	"20010128"	"2001"	"01"	"28"	"---COP"	""	"COP"	""	"---OPP"	""	"OPP"	""	"190"	"19"	"4"	"-10.0"	"SECURITY_SERVICES,1"	"-2.51667"	"32.9"	"Mwanza"	""	"TZA"	""	"5e29e62836b9743750f3c308_3"	"---"	"NYT"	"On the mainland , riot policemen fired tear-gas canisters at stone-throwing protesters in the capital , Dar es Salaam , and there were reports of violence in the Lake Victoria town of Mwanza ."	"---"	"23822531"
"81"	"3587517_v0.0.0"	"20040211"	"2004"	"02"	"11"	"---REB"	""	"REB"	""	"---PPL"	""	""	"PPL"	"190"	"19"	"4"	"-10.0"	"SUICIDE_ATTACK,1"	"36.19257"	"44.01062"	"Erbil"	"Muḩāfaz̧at Arbīl"	"IRQ"	""	"5e29e62836b9743750f3c32b_36"	"---"	"NYT"	"On Feb. 1 , two suicide bombers walked into separate offices in Erbil of the main Kurdish political parties and detonated their explosives , killing 109 people ."	"---"	"23971884"
"82"	"3587518_v0.0.0"	"20050713"	"2005"	"07"	"13"	"PSEREB"	"PSE"	"REB"	""	"---PPL"	""	""	"PPL"	"180"	"18"	"4"	"-9.0"	"SUICIDE_ATTACK,1;SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c345_0"	"---"	"NYT"	"A Palestinian suicide bomber set off his explosives Tuesday evening at a busy intersection outside a shopping mall here , killing himself and two women and wounding more than 50 people , the Israeli police said ."	"---"	"24054078"
"83"	"3587519_v0.0.0"	"20020419"	"2002"	"04"	"19"	"---UAF"	""	""	"UAF"	"---PPL"	""	""	"PPL"	"190"	"19"	"4"	"-10.0"	"TERROR,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c31b_6"	"---"	"NYT"	"By the government 's count , 319 people , including Michal , have been killed in terrorist attacks since September 2000 , when the Palestinian uprising began ."	"---"	"23887704"
"84"	"3587520_v0.0.0"	"20020811"	"2002"	"08"	"11"	"---GOV"	""	"GOV"	""	"---PPL"	""	""	"PPL"	"173"	"17"	"4"	"-5.0"	""	"35.0"	"105.0"	"People’s Republic of China"	""	"CHN"	""	"5e29e62836b9743750f3c315_24"	"---"	"NYT"	"Some governments try to detain whole classes of people , as in China , where the Falun Gong cult has been one of the most recent targets ."	"---"	"23878733"
"85"	"3587521_v0.0.0"	"20040601"	"2004"	"06"	"01"	"---MUS"	""	""	"MUS"	"PAKPPL"	"PAK"	""	"PPL"	"190"	"19"	"4"	"-10.0"	""	"30.0"	"70.0"	"Islamic Republic of Pakistan"	""	"PAK"	""	"5e29e62836b9743750f3c333_19"	"---"	"NYT"	"Violence between Sunnis and Shiites has killed more than 1 , 200 people in Pakistan in the past 15 years ."	"---"	"24006322"
"86"	"3587522_v0.0.0"	"19840625"	"1984"	"06"	"25"	"FRAGOVMED"	"FRA"	"GOV"	"MED"	"---GOV"	""	"GOV"	""	"012"	"01"	"0"	"-0.4"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2a2_32"	"---"	"NYT"	"Prime Minister Exasperated On television Sunday Prime Minister Pierre Mauroy expressed his Government 's exasperation ."	"---"	"22605061"
"87"	"3587523_v0.0.0"	"20020311"	"2002"	"03"	"11"	"COL"	"COL"	""	""	"FRAGOV"	"FRA"	"GOV"	""	"010"	"01"	"0"	"0.0"	""	"40.87621"	"-74.02986"	"Bogota"	"New Jersey"	"USA"	""	"5e29e62836b9743750f3c30c_30"	"---"	"NYT"	"Ms. Betancourt 's former husband , Fabrice Delloye , a French diplomat , said in a telephone interview that three hours after the kidnapping a fax said to have been written by Ms. Betancourt was sent to her father , Gabriel Betancourt , in Bogota , saying that she was unharmed ."	"---"	"23851418"
"88"	"3587524_v0.0.0"	"20021229"	"2002"	"12"	"29"	"---REB"	""	"REB"	""	"RUSGOV"	"RUS"	"GOV"	""	"183"	"18"	"4"	"-10.0"	"SUICIDE_ATTACK,1"	"43.25"	"45.83333"	"Chechenskaya Respublika"	"Chechenskaya Respublika"	"RUS"	""	"5e29e62836b9743750f3c310_0"	"---"	"NYT"	"Suicide bombers driving two explosives-laden vehicles blew up the headquarters of Chechnya 's pro-Russian government , killing at least 46 people and wounding more than 75 in one of the deadliest bombings in more than three years of war in Chechnya ."	"---"	"23857690"
"89"	"3587525_v0.0.0"	"19910111"	"1991"	"01"	"11"	"USA"	"USA"	""	""	"FRA"	"FRA"	""	""	"050"	"05"	"1"	"3.5"	""	"39.76"	"-98.5"	"United States"	""	"USA"	""	"5e29e62836b9743750f3c2d6_3"	"---"	"NYT"	"The United States had intervened to persuade the British , French and Israelis to withdraw their forces ."	"---"	"23165412"
"90"	"3587526_v0.0.0"	"20011230"	"2001"	"12"	"30"	"---OPP"	""	"OPP"	""	"USA"	"USA"	""	""	"010"	"01"	"0"	"0.0"	""	"39.76"	"-98.5"	"United States"	""	"USA"	""	"5e29e62836b9743750f3c307_140"	"---"	"NYT"	"The defector , Jamal Ahmed al-Fadl , told American officials that Mr. bin Laden had taken aim at the United States and other Western governments , broadening his initial goal of overthrowing Saudi Arabia and other `` infidel '' Middle Eastern governments ."	"---"	"23810040"
"91"	"3587527_v0.0.0"	"20040408"	"2004"	"04"	"08"	"---HLH"	""	""	"HLH"	"---PPL"	""	""	"PPL"	"015"	"01"	"0"	"0.0"	""	"33.34058"	"44.40088"	"Baghdad"	""	"IRQ"	""	"5e29e62836b9743750f3c336_3"	"---"	"NYT"	"In Falluja in the Sunni heartland west of Baghdad , where the most pitched battles occurred , hospital officials said several dozen people had been killed after Americans fired rockets at a mosque compound ."	"---"	"24011196"
"92"	"3587528_v0.0.0"	"20040130"	"2004"	"01"	"30"	"ISRMIL"	"ISR"	"MIL"	""	"---CRM"	""	"CRM"	""	"084"	"08"	"2"	"7.0"	"NAMED_TERROR_GROUP,1"	"31.5"	"34.75"	"State of Israel"	""	"ISR"	""	"5e29e62836b9743750f3c329_15"	"---"	"NYT"	"In exchange for Mr. Tannenbaum and the remains of the three soldiers , Israel released a total of 429 prisoners , including 400 Palestinians , 23 Lebanese , 5 other Arabs and one German , who was accused of spying for Hezbollah in Israel ."	"---"	"23968047"
"93"	"3587529_v0.0.0"	"20040506"	"2004"	"05"	"06"	"IRQOCC"	"IRQ"	""	"OCC"	"USA"	"USA"	""	""	"183"	"18"	"4"	"-10.0"	"CHECKPOINT,1"	"33.34058"	"44.40088"	"Baghdad"	"Muḩāfaz̧at Baghdād"	"IRQ"	""	"5e29e62836b9743750f3c32a_43"	"---"	"NYT"	"Deadly Car-Bombing in Baghdad A suicide car-bomb exploded Thursday morning in a line of vehicles at an American checkpoint on a bridge that leads to the compound that houses many of the American administrators in Iraq ."	"---"	"23971704"
"94"	"3587530_v0.0.0"	"20030430"	"2003"	"04"	"30"	"---GOV"	""	"GOV"	""	"---CIV"	""	""	"CIV"	"010"	"01"	"0"	"0.0"	""	"40.6501"	"-73.94958"	"Brooklyn"	"New York"	"USA"	""	"5e29e62836b9743750f3c325_40"	"---"	"NYT"	"Marty Markowitz , the Brooklyn borough president , told the crowd , `` Our message is to the governor -- show us the money . ''"	"---"	"23949162"
"95"	"3587531_v0.0.0"	"19880502"	"1988"	"05"	"02"	"---LAB"	""	""	"LAB"	"---CIV"	""	""	"CIV"	"010"	"01"	"0"	"0.0"	"LABOR_STRIKE,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2ca_18"	"---"	"NYT"	"After the Mass , as people clogged side streets and the square in front of the church , lifting banners proclaiming , `` Solidarity with the Striking Workers , '' leaders of several opposition groups spoke to the crowd ."	"---"	"22925384"
"96"	"3587532_v0.0.0"	"20020403"	"2002"	"04"	"03"	"ISRMIL"	"ISR"	"MIL"	""	"PSE"	"PSE"	""	""	"060"	"06"	"2"	"6.0"	""	"31.89964"	"35.20422"	"Ramallah"	""	"PSE"	""	"5e29e62836b9743750f3c31c_25"	"---"	"NYT"	"Israeli ground forces imposed curfews and conducted house-to-house searches in Tulkarm , Qalqilya and Ramallah ."	"---"	"23889779"
"97"	"3587533_v0.0.0"	"19810207"	"1981"	"02"	"07"	"---MUSRAD"	""	""	"MUS;RAD"	"IRN"	"IRN"	""	""	"190"	"19"	"4"	"-10.0"	"ID_EXTREMISM,1"	"35.69439"	"51.42151"	"Tehrān"	"Ostān-e Tehrān"	"IRN"	""	"5e29e62836b9743750f3c293_0"	"---"	"NYT"	"International Fighting broke out in Teheran between Iranian leftists , who were holding a demonstration that had been banned by the Government , and Islamic right wing extremists ."	"---"	"22444089"
"98"	"3587534_v0.0.0"	"20051206"	"2005"	"12"	"06"	"---COP"	""	"COP"	""	"---PPL"	""	""	"PPL"	"171"	"17"	"4"	"-9.2"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c34b_4"	"---"	"NYT"	"The police said the man taken into custody early Monday was seized at his home as he prepared a bomb for an attack on Monday morning ."	"---"	"24074284"
"99"	"3587535_v0.0.0"	"19870813"	"1987"	"08"	"13"	"---OPP"	""	"OPP"	""	"KORCOP"	"KOR"	"COP"	""	"190"	"19"	"4"	"-10.0"	"POLITICAL_PRISONER,1;VIOLENT_UNREST,1"	"37.566"	"126.9784"	"Seoul"	"Seoul"	"KOR"	""	"5e29e62836b9743750f3c2bd_4"	"---"	"NYT"	"There also was a resurgence of political unrest as about 1,500 protesters demanding the release of political prisoners battled with riot police in Seoul ."	"---"	"22811845"
"100"	"3587536_v0.0.0"	"20030430"	"2003"	"04"	"30"	"---OPP"	""	"OPP"	""	"---GOV"	""	"GOV"	""	"060"	"06"	"2"	"6.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c325_22"	"---"	"NYT"	"The protesters directed their fire at not just the mayor , but also at Gov. George E. Pataki , the rich , and private contractors doing business for the city , insisting that they could all do more to eliminate the city 's budget deficit ."	"---"	"23949162"
"101"	"3587537_v0.0.0"	"20041102"	"2004"	"11"	"02"	"ISR"	"ISR"	""	""	"---REB"	""	"REB"	""	"120"	"12"	"3"	"-4.0"	"SUICIDE_ATTACK,1"	"31.5"	"34.75"	"State of Israel"	""	"ISR"	""	"5e29e62836b9743750f3c327_24"	"---"	"NYT"	"Israel is preventing nearly three quarters of attempted entries by would-be suicide bombers this year , he said , compared with 62 percent last year ."	"---"	"23964526"
"102"	"3587538_v0.0.0"	"20011231"	"2001"	"12"	"31"	"PSE"	"PSE"	""	""	"PSE"	"PSE"	""	""	"183"	"18"	"4"	"-10.0"	"SUICIDE_ATTACK,1"	"31.76904"	"35.21633"	"Jerusalem"	"Jerusalem"	"ISR"	""	"5e29e62836b9743750f3c2ee_1"	"---"	"NYT"	"Two Palestinian bombers blew themselves up in a pedestrian mall in Jerusalem , killing 11 people ."	"---"	"23809852"
"103"	"3587539_v0.0.0"	"19870829"	"1987"	"08"	"29"	"---OPPEDU"	""	"OPP"	"EDU"	"---COP"	""	"COP"	""	"190"	"19"	"4"	"-10.0"	"STUDENTS,1;SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2c3_12"	"---"	"NYT"	"More than 3,000 student protesters battled the police in several sections of Yongdungpo with what have become familiar cat-and-mouse tactics ."	"---"	"22838434"
"104"	"3587540_v0.0.0"	"19830502"	"1983"	"05"	"02"	"---GOV"	""	"GOV"	""	"---CHRGOV"	""	""	"CHR;GOV"	"110"	"11"	"3"	"-2.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c29d_22"	"---"	"NYT"	"The Government had mounted an extensive campaign over the past few weeks to discourage participation in the Solidarity rallies , including an unprecedented request to the Roman Catholic Church hierarchy from a member of the Communist Party Politburo to cancel Sunday morning masses ."	"---"	"22563042"
"105"	"3587541_v0.0.0"	"19990414"	"1999"	"04"	"14"	"---REB"	""	"REB"	""	"MNCUSACVL"	"MNC"	""	"USA;CVL"	"171"	"17"	"4"	"-9.2"	""	"22.0"	"-79.5"	"Republic of Cuba"	""	"CUB"	""	"5e29e62836b9743750f3c2ec_12"	"---"	"NYT"	"The M-19 rebel group , now defunct , seized an Avianca Boeing 727 with 130 passengers on board in 1980 and forced it to fly to Cuba ."	"---"	"23657685"
"106"	"3587542_v0.0.0"	"19830512"	"1983"	"05"	"12"	"FRAOPP"	"FRA"	"OPP"	""	"FRAEDU"	"FRA"	"EDU"	""	"180"	"18"	"4"	"-9.0"	"POSTSECONDARY_EDUCATION,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c299_10"	"---"	"NYT"	"The Lyon protesters erected and set fire to barricades in the university quarter on the left bank of the Rhone ."	"---"	"22561249"
"107"	"3587543_v0.0.0"	"20051027"	"2005"	"10"	"27"	"ISRGOV"	"ISR"	"GOV"	""	"EGYGOV"	"EGY"	"GOV"	""	"037"	"03"	"1"	"5.0"	""	"31.5"	"34.46667"	"Gaza"	""	"PSE"	""	"5e29e62836b9743750f3c347_32"	"---"	"NYT"	"In neighboring Egypt , President Hosni Mubarak and Israel 's defense minister , Shaul Mofaz , reached an agreement in principle that would allow the reopening of the Rafah border crossing between southern Gaza and Egypt ."	"---"	"24068845"
"108"	"3587544_v0.0.0"	"19840625"	"1984"	"06"	"25"	"---GOV"	""	"GOV"	""	"---CIV"	""	""	"CIV"	"010"	"01"	"0"	"0.0"	""	"46.0"	"2.0"	"Republic of France"	""	"FRA"	""	"5e29e62836b9743750f3c2a2_14"	"---"	"NYT"	"The Interior Ministry estimated the crowd at 850,000 , but one of the state - run television networks said more than a million people had protested and called the march `` the largest since the liberation '' of France in 1945 ."	"---"	"22605061"
"109"	"3587545_v0.0.0"	"19990623"	"1999"	"06"	"23"	"---COP"	""	"COP"	""	"---OPP"	""	"OPP"	""	"074"	"07"	"2"	"8.5"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2f5_22"	"---"	"NYT"	"The regional police chief , Zeev Even-Hen , defended the use of force as commensurate with the violence of the demonstrators ."	"---"	"23689546"
"110"	"3587546_v0.0.0"	"19830512"	"1983"	"05"	"12"	"FRA"	"FRA"	""	""	"---GOV"	""	"GOV"	""	"140"	"14"	"4"	"-6.5"	"STUDENTS,1;SECURITY_SERVICES,1"	"43.55135"	"7.01275"	"Cannes"	""	"FRA"	""	"5e29e62836b9743750f3c299_0"	"---"	"NYT"	"Riot policemen battled hundreds of students who demonstrated in Paris , Cannes and other French cities today to protest the Socialist Government 's proposed changes in education ."	"---"	"22561249"
"111"	"3587547_v0.0.0"	"19991015"	"1999"	"10"	"15"	"---OPPEDUCVL"	""	"OPP"	"EDU;CVL"	"IDNELI"	"IDN"	""	"ELI"	"170"	"17"	"4"	"-7.0"	"STUDENTS,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2f0_15"	"---"	"NYT"	"It was here that the spectacle of thousands of student demonstrators and the defection of key political supporters helped force Mr. Suharto 's resignation ."	"---"	"23675320"
"112"	"3587548_v0.0.0"	"20010720"	"2001"	"07"	"20"	"USA"	"USA"	""	""	"JPN"	"JPN"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"113"	"3587549_v0.0.0"	"20030923"	"2003"	"09"	"23"	"---PPL"	""	""	"PPL"	"IGOUNO"	"IGO"	""	"UNO"	"190"	"19"	"4"	"-10.0"	"SUICIDE_ATTACK,1"	"33.0"	"44.0"	"Republic of Iraq"	""	"IRQ"	""	"5e29e62836b9743750f3c322_3"	"---"	"NYT"	"In all , one Iraqi investigator said , the man was wired to 50 or more pounds of explosives that he detonated at 8 a.m. in the parking lot of the United Nations compound , a month after another suicide bomber killed 22 people there ."	"---"	"23933588"
